dataset,seed,beta,policy,c,R,A,id_accepted,fallback,selected_m,full_grid_min,excess_width,excess_grid_steps,exact,quality_met,T_D,requested_count,requested_widths,canonical_keys,candidate_seconds,reference_seconds,cold_seconds,amortized25_seconds,soft_budget_exceeded,val_mse,test_mse,nonmonotone_Q
MNIST,31337,4.0,ID local,2,0.15,0.25,True,False,4,4,0,0,True,True,0.04369391205456793,10,64;24;20;16;12;10;8;6;4;2,vae|MNIST|m64|s31337|e300|es1|b4;vae|MNIST|m24|s31337|e300|es1|b4;vae|MNIST|m20|s31337|e300|es1|b4;vae|MNIST|m16|s31337|e300|es1|b4;vae|MNIST|m12|s31337|e300|es1|b4;vae|MNIST|m10|s31337|e300|es1|b4;vae|MNIST|m8|s31337|e300|es1|b4;vae|MNIST|m6|s31337|e300|es1|b4;vae|MNIST|m4|s31337|e300|es1|b4;vae|MNIST|m2|s31337|e300|es1|b4,862.2171750068665,207.46426463127136,1069.6814396381378,870.5157455921174,False,0.03680811169682717,0.03626395587531887,False
MNIST,31337,4.0,Midpoint local,2,0.15,0.25,,False,4,4,0,0,True,True,0.04369391205456793,7,64;12;10;8;6;4;2,vae|MNIST|m64|s31337|e300|es1|b4;vae|MNIST|m12|s31337|e300|es1|b4;vae|MNIST|m10|s31337|e300|es1|b4;vae|MNIST|m8|s31337|e300|es1|b4;vae|MNIST|m6|s31337|e300|es1|b4;vae|MNIST|m4|s31337|e300|es1|b4;vae|MNIST|m2|s31337|e300|es1|b4,598.326803445816,0.0,598.326803445816,598.326803445816,False,0.03680811169682717,0.03626395587531887,False
MNIST,31337,4.0,ID certified,2,0.15,0.25,True,False,4,4,0,0,True,True,0.04369391205456793,10,64;24;20;16;12;10;8;6;4;2,vae|MNIST|m64|s31337|e300|es1|b4;vae|MNIST|m24|s31337|e300|es1|b4;vae|MNIST|m20|s31337|e300|es1|b4;vae|MNIST|m16|s31337|e300|es1|b4;vae|MNIST|m12|s31337|e300|es1|b4;vae|MNIST|m10|s31337|e300|es1|b4;vae|MNIST|m8|s31337|e300|es1|b4;vae|MNIST|m6|s31337|e300|es1|b4;vae|MNIST|m4|s31337|e300|es1|b4;vae|MNIST|m2|s31337|e300|es1|b4,862.2171750068665,207.46426463127136,1069.6814396381378,870.5157455921174,False,0.03680811169682717,0.03626395587531887,False
FashionMNIST,42,0.25,Full grid Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.018325794391242826,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s42|e300|es1|b0.25;vae|FashionMNIST|m2|s42|e300|es1|b0.25;vae|FashionMNIST|m4|s42|e300|es1|b0.25;vae|FashionMNIST|m6|s42|e300|es1|b0.25;vae|FashionMNIST|m8|s42|e300|es1|b0.25;vae|FashionMNIST|m10|s42|e300|es1|b0.25;vae|FashionMNIST|m12|s42|e300|es1|b0.25;vae|FashionMNIST|m16|s42|e300|es1|b0.25;vae|FashionMNIST|m20|s42|e300|es1|b0.25;vae|FashionMNIST|m24|s42|e300|es1|b0.25;vae|FashionMNIST|m32|s42|e300|es1|b0.25;vae|FashionMNIST|m48|s42|e300|es1|b0.25,339.679128408432,0.0,339.679128408432,339.679128408432,False,0.01589170993104273,0.01573723534824086,False
FashionMNIST,42,0.25,Ascending Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.018325794391242826,4,64;2;4;6,vae|FashionMNIST|m64|s42|e300|es1|b0.25;vae|FashionMNIST|m2|s42|e300|es1|b0.25;vae|FashionMNIST|m4|s42|e300|es1|b0.25;vae|FashionMNIST|m6|s42|e300|es1|b0.25,107.42989921569824,0.0,107.42989921569824,107.42989921569824,False,0.01589170993104273,0.01573723534824086,False
FashionMNIST,42,0.25,Legacy window,2,0.15,0.25,False,True,10,6,4,2,False,True,0.018325794391242826,4,64;2;4;10,vae|FashionMNIST|m64|s42|e300|es1|b0.25;vae|FashionMNIST|m2|s42|e300|es1|b0.25;vae|FashionMNIST|m4|s42|e300|es1|b0.25;vae|FashionMNIST|m10|s42|e300|es1|b0.25,109.62850546836853,207.12160634994507,316.7501118183136,117.91336972236633,False,0.015153926304408483,0.01485738201530612,False
FashionMNIST,42,0.25,ID local,2,0.15,0.25,False,True,6,6,0,0,True,True,0.018325794391242826,4,64;2;4;6,vae|FashionMNIST|m64|s42|e300|es1|b0.25;vae|FashionMNIST|m2|s42|e300|es1|b0.25;vae|FashionMNIST|m4|s42|e300|es1|b0.25;vae|FashionMNIST|m6|s42|e300|es1|b0.25,107.42989921569824,207.12160634994507,314.5515055656433,115.71476346969604,False,0.01589170993104273,0.01573723534824086,False
FashionMNIST,42,0.25,Midpoint local,2,0.15,0.25,,False,6,6,0,0,True,True,0.018325794391242826,6,64;12;10;8;6;4,vae|FashionMNIST|m64|s42|e300|es1|b0.25;vae|FashionMNIST|m12|s42|e300|es1|b0.25;vae|FashionMNIST|m10|s42|e300|es1|b0.25;vae|FashionMNIST|m8|s42|e300|es1|b0.25;vae|FashionMNIST|m6|s42|e300|es1|b0.25;vae|FashionMNIST|m4|s42|e300|es1|b0.25,178.6750407218933,0.0,178.6750407218933,178.6750407218933,False,0.01589170993104273,0.01573723534824086,False
FashionMNIST,42,0.25,ID certified,2,0.15,0.25,False,True,6,6,0,0,True,True,0.018325794391242826,4,64;2;4;6,vae|FashionMNIST|m64|s42|e300|es1|b0.25;vae|FashionMNIST|m2|s42|e300|es1|b0.25;vae|FashionMNIST|m4|s42|e300|es1|b0.25;vae|FashionMNIST|m6|s42|e300|es1|b0.25,107.42989921569824,207.12160634994507,314.5515055656433,115.71476346969604,False,0.01589170993104273,0.01573723534824086,False
FashionMNIST,123,0.25,Full grid Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.016958804445850607,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s123|e300|es1|b0.25;vae|FashionMNIST|m2|s123|e300|es1|b0.25;vae|FashionMNIST|m4|s123|e300|es1|b0.25;vae|FashionMNIST|m6|s123|e300|es1|b0.25;vae|FashionMNIST|m8|s123|e300|es1|b0.25;vae|FashionMNIST|m10|s123|e300|es1|b0.25;vae|FashionMNIST|m12|s123|e300|es1|b0.25;vae|FashionMNIST|m16|s123|e300|es1|b0.25;vae|FashionMNIST|m20|s123|e300|es1|b0.25;vae|FashionMNIST|m24|s123|e300|es1|b0.25;vae|FashionMNIST|m32|s123|e300|es1|b0.25;vae|FashionMNIST|m48|s123|e300|es1|b0.25,314.9396662712097,0.0,314.9396662712097,314.9396662712097,False,0.01651782008579799,0.016278564453125,False
FashionMNIST,123,0.25,Ascending Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.016958804445850607,4,64;2;4;6,vae|FashionMNIST|m64|s123|e300|es1|b0.25;vae|FashionMNIST|m2|s123|e300|es1|b0.25;vae|FashionMNIST|m4|s123|e300|es1|b0.25;vae|FashionMNIST|m6|s123|e300|es1|b0.25,97.72594404220581,0.0,97.72594404220581,97.72594404220581,False,0.01651782008579799,0.016278564453125,False
FashionMNIST,123,0.25,Legacy window,2,0.15,0.25,False,True,64,6,58,9,False,True,0.016958804445850607,4,64;2;4;10,vae|FashionMNIST|m64|s123|e300|es1|b0.25;vae|FashionMNIST|m2|s123|e300|es1|b0.25;vae|FashionMNIST|m4|s123|e300|es1|b0.25;vae|FashionMNIST|m10|s123|e300|es1|b0.25,88.36187529563904,207.12160634994507,295.4834816455841,96.64673954963683,False,0.015417094950773277,0.015223048203656461,False
FashionMNIST,123,0.25,ID local,2,0.15,0.25,False,True,6,6,0,0,True,True,0.016958804445850607,4,64;2;4;6,vae|FashionMNIST|m64|s123|e300|es1|b0.25;vae|FashionMNIST|m2|s123|e300|es1|b0.25;vae|FashionMNIST|m4|s123|e300|es1|b0.25;vae|FashionMNIST|m6|s123|e300|es1|b0.25,97.72594404220581,207.12160634994507,304.8475503921509,106.0108082962036,False,0.01651782008579799,0.016278564453125,False
FashionMNIST,123,0.25,Midpoint local,2,0.15,0.25,,False,6,6,0,0,True,True,0.016958804445850607,6,64;12;10;8;6;4,vae|FashionMNIST|m64|s123|e300|es1|b0.25;vae|FashionMNIST|m12|s123|e300|es1|b0.25;vae|FashionMNIST|m10|s123|e300|es1|b0.25;vae|FashionMNIST|m8|s123|e300|es1|b0.25;vae|FashionMNIST|m6|s123|e300|es1|b0.25;vae|FashionMNIST|m4|s123|e300|es1|b0.25,146.65833282470703,0.0,146.65833282470703,146.65833282470703,False,0.01651782008579799,0.016278564453125,False
FashionMNIST,123,0.25,ID certified,2,0.15,0.25,False,True,6,6,0,0,True,True,0.016958804445850607,4,64;2;4;6,vae|FashionMNIST|m64|s123|e300|es1|b0.25;vae|FashionMNIST|m2|s123|e300|es1|b0.25;vae|FashionMNIST|m4|s123|e300|es1|b0.25;vae|FashionMNIST|m6|s123|e300|es1|b0.25,97.72594404220581,207.12160634994507,304.8475503921509,106.0108082962036,False,0.01651782008579799,0.016278564453125,False
FashionMNIST,777,0.25,Full grid Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.017362450704769213,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s777|e300|es1|b0.25;vae|FashionMNIST|m2|s777|e300|es1|b0.25;vae|FashionMNIST|m4|s777|e300|es1|b0.25;vae|FashionMNIST|m6|s777|e300|es1|b0.25;vae|FashionMNIST|m8|s777|e300|es1|b0.25;vae|FashionMNIST|m10|s777|e300|es1|b0.25;vae|FashionMNIST|m12|s777|e300|es1|b0.25;vae|FashionMNIST|m16|s777|e300|es1|b0.25;vae|FashionMNIST|m20|s777|e300|es1|b0.25;vae|FashionMNIST|m24|s777|e300|es1|b0.25;vae|FashionMNIST|m32|s777|e300|es1|b0.25;vae|FashionMNIST|m48|s777|e300|es1|b0.25,361.97401547431946,0.0,361.97401547431946,361.97401547431946,False,0.01599206387266821,0.015808724539620535,False
FashionMNIST,777,0.25,Ascending Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.017362450704769213,4,64;2;4;6,vae|FashionMNIST|m64|s777|e300|es1|b0.25;vae|FashionMNIST|m2|s777|e300|es1|b0.25;vae|FashionMNIST|m4|s777|e300|es1|b0.25;vae|FashionMNIST|m6|s777|e300|es1|b0.25,113.3151752948761,0.0,113.3151752948761,113.3151752948761,False,0.01599206387266821,0.015808724539620535,False
FashionMNIST,777,0.25,Legacy window,2,0.15,0.25,False,True,10,6,4,2,False,True,0.017362450704769213,4,64;2;4;10,vae|FashionMNIST|m64|s777|e300|es1|b0.25;vae|FashionMNIST|m2|s777|e300|es1|b0.25;vae|FashionMNIST|m4|s777|e300|es1|b0.25;vae|FashionMNIST|m10|s777|e300|es1|b0.25,109.18467664718628,207.12160634994507,316.30628299713135,117.46954090118408,False,0.015370664012675382,0.01519858929900085,False
FashionMNIST,777,0.25,ID local,2,0.15,0.25,False,True,6,6,0,0,True,True,0.017362450704769213,4,64;2;4;6,vae|FashionMNIST|m64|s777|e300|es1|b0.25;vae|FashionMNIST|m2|s777|e300|es1|b0.25;vae|FashionMNIST|m4|s777|e300|es1|b0.25;vae|FashionMNIST|m6|s777|e300|es1|b0.25,113.3151752948761,207.12160634994507,320.43678164482117,121.6000395488739,False,0.01599206387266821,0.015808724539620535,False
FashionMNIST,777,0.25,Midpoint local,2,0.15,0.25,,False,6,6,0,0,True,True,0.017362450704769213,6,64;12;10;8;6;4,vae|FashionMNIST|m64|s777|e300|es1|b0.25;vae|FashionMNIST|m12|s777|e300|es1|b0.25;vae|FashionMNIST|m10|s777|e300|es1|b0.25;vae|FashionMNIST|m8|s777|e300|es1|b0.25;vae|FashionMNIST|m6|s777|e300|es1|b0.25;vae|FashionMNIST|m4|s777|e300|es1|b0.25,178.41700410842896,0.0,178.41700410842896,178.41700410842896,False,0.01599206387266821,0.015808724539620535,False
FashionMNIST,777,0.25,ID certified,2,0.15,0.25,False,True,6,6,0,0,True,True,0.017362450704769213,4,64;2;4;6,vae|FashionMNIST|m64|s777|e300|es1|b0.25;vae|FashionMNIST|m2|s777|e300|es1|b0.25;vae|FashionMNIST|m4|s777|e300|es1|b0.25;vae|FashionMNIST|m6|s777|e300|es1|b0.25,113.3151752948761,207.12160634994507,320.43678164482117,121.6000395488739,False,0.01599206387266821,0.015808724539620535,False
FashionMNIST,2024,0.25,Full grid Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.016698010098204322,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s2024|e300|es1|b0.25;vae|FashionMNIST|m2|s2024|e300|es1|b0.25;vae|FashionMNIST|m4|s2024|e300|es1|b0.25;vae|FashionMNIST|m6|s2024|e300|es1|b0.25;vae|FashionMNIST|m8|s2024|e300|es1|b0.25;vae|FashionMNIST|m10|s2024|e300|es1|b0.25;vae|FashionMNIST|m12|s2024|e300|es1|b0.25;vae|FashionMNIST|m16|s2024|e300|es1|b0.25;vae|FashionMNIST|m20|s2024|e300|es1|b0.25;vae|FashionMNIST|m24|s2024|e300|es1|b0.25;vae|FashionMNIST|m32|s2024|e300|es1|b0.25;vae|FashionMNIST|m48|s2024|e300|es1|b0.25,363.21363139152527,0.0,363.21363139152527,363.21363139152527,False,0.016437609614158164,0.016248694179820368,True
FashionMNIST,2024,0.25,Ascending Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.016698010098204322,4,64;2;4;6,vae|FashionMNIST|m64|s2024|e300|es1|b0.25;vae|FashionMNIST|m2|s2024|e300|es1|b0.25;vae|FashionMNIST|m4|s2024|e300|es1|b0.25;vae|FashionMNIST|m6|s2024|e300|es1|b0.25,112.7492368221283,0.0,112.7492368221283,112.7492368221283,False,0.016437609614158164,0.016248694179820368,True
FashionMNIST,2024,0.25,Legacy window,2,0.15,0.25,False,True,64,6,58,9,False,True,0.016698010098204322,4,64;2;4;10,vae|FashionMNIST|m64|s2024|e300|es1|b0.25;vae|FashionMNIST|m2|s2024|e300|es1|b0.25;vae|FashionMNIST|m4|s2024|e300|es1|b0.25;vae|FashionMNIST|m10|s2024|e300|es1|b0.25,121.9269790649414,207.12160634994507,329.0485854148865,130.2118433189392,False,0.015180009180185748,0.01496850835060587,True
FashionMNIST,2024,0.25,ID local,2,0.15,0.25,False,True,6,6,0,0,True,True,0.016698010098204322,4,64;2;4;6,vae|FashionMNIST|m64|s2024|e300|es1|b0.25;vae|FashionMNIST|m2|s2024|e300|es1|b0.25;vae|FashionMNIST|m4|s2024|e300|es1|b0.25;vae|FashionMNIST|m6|s2024|e300|es1|b0.25,112.7492368221283,207.12160634994507,319.87084317207336,121.03410107612609,False,0.016437609614158164,0.016248694179820368,True
FashionMNIST,2024,0.25,Midpoint local,2,0.15,0.25,,False,6,6,0,0,True,True,0.016698010098204322,6,64;12;10;8;6;4,vae|FashionMNIST|m64|s2024|e300|es1|b0.25;vae|FashionMNIST|m12|s2024|e300|es1|b0.25;vae|FashionMNIST|m10|s2024|e300|es1|b0.25;vae|FashionMNIST|m8|s2024|e300|es1|b0.25;vae|FashionMNIST|m6|s2024|e300|es1|b0.25;vae|FashionMNIST|m4|s2024|e300|es1|b0.25,157.52573442459106,0.0,157.52573442459106,157.52573442459106,False,0.016437609614158164,0.016248694179820368,True
FashionMNIST,2024,0.25,ID certified,2,0.15,0.25,False,True,6,6,0,0,True,True,0.016698010098204322,4,64;2;4;6,vae|FashionMNIST|m64|s2024|e300|es1|b0.25;vae|FashionMNIST|m2|s2024|e300|es1|b0.25;vae|FashionMNIST|m4|s2024|e300|es1|b0.25;vae|FashionMNIST|m6|s2024|e300|es1|b0.25,112.7492368221283,207.12160634994507,319.87084317207336,121.03410107612609,False,0.016437609614158164,0.016248694179820368,True
FashionMNIST,31337,0.25,Full grid Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.01640498130954042,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s31337|e300|es1|b0.25;vae|FashionMNIST|m2|s31337|e300|es1|b0.25;vae|FashionMNIST|m4|s31337|e300|es1|b0.25;vae|FashionMNIST|m6|s31337|e300|es1|b0.25;vae|FashionMNIST|m8|s31337|e300|es1|b0.25;vae|FashionMNIST|m10|s31337|e300|es1|b0.25;vae|FashionMNIST|m12|s31337|e300|es1|b0.25;vae|FashionMNIST|m16|s31337|e300|es1|b0.25;vae|FashionMNIST|m20|s31337|e300|es1|b0.25;vae|FashionMNIST|m24|s31337|e300|es1|b0.25;vae|FashionMNIST|m32|s31337|e300|es1|b0.25;vae|FashionMNIST|m48|s31337|e300|es1|b0.25,392.1580047607422,0.0,392.1580047607422,392.1580047607422,False,0.016240782445790816,0.0159902516060135,True
FashionMNIST,31337,0.25,Ascending Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.01640498130954042,4,64;2;4;6,vae|FashionMNIST|m64|s31337|e300|es1|b0.25;vae|FashionMNIST|m2|s31337|e300|es1|b0.25;vae|FashionMNIST|m4|s31337|e300|es1|b0.25;vae|FashionMNIST|m6|s31337|e300|es1|b0.25,131.05301308631897,0.0,131.05301308631897,131.05301308631897,False,0.016240782445790816,0.0159902516060135,True
FashionMNIST,31337,0.25,Legacy window,2,0.15,0.25,False,True,64,6,58,9,False,True,0.01640498130954042,4,64;2;4;10,vae|FashionMNIST|m64|s31337|e300|es1|b0.25;vae|FashionMNIST|m2|s31337|e300|es1|b0.25;vae|FashionMNIST|m4|s31337|e300|es1|b0.25;vae|FashionMNIST|m10|s31337|e300|es1|b0.25,127.23256516456604,207.12160634994507,334.3541715145111,135.51742941856384,False,0.014913619372309471,0.01463666871778008,True
FashionMNIST,31337,0.25,ID local,2,0.15,0.25,False,True,6,6,0,0,True,True,0.01640498130954042,4,64;2;4;6,vae|FashionMNIST|m64|s31337|e300|es1|b0.25;vae|FashionMNIST|m2|s31337|e300|es1|b0.25;vae|FashionMNIST|m4|s31337|e300|es1|b0.25;vae|FashionMNIST|m6|s31337|e300|es1|b0.25,131.05301308631897,207.12160634994507,338.17461943626404,139.33787734031677,False,0.016240782445790816,0.0159902516060135,True
FashionMNIST,31337,0.25,Midpoint local,2,0.15,0.25,,False,12,6,6,3,False,True,0.01640498130954042,3,64;12;10,vae|FashionMNIST|m64|s31337|e300|es1|b0.25;vae|FashionMNIST|m12|s31337|e300|es1|b0.25;vae|FashionMNIST|m10|s31337|e300|es1|b0.25,91.40541529655457,0.0,91.40541529655457,91.40541529655457,False,0.014976807886240433,0.0147791538368277,True
FashionMNIST,31337,0.25,ID certified,2,0.15,0.25,False,True,6,6,0,0,True,True,0.01640498130954042,4,64;2;4;6,vae|FashionMNIST|m64|s31337|e300|es1|b0.25;vae|FashionMNIST|m2|s31337|e300|es1|b0.25;vae|FashionMNIST|m4|s31337|e300|es1|b0.25;vae|FashionMNIST|m6|s31337|e300|es1|b0.25,131.05301308631897,207.12160634994507,338.17461943626404,139.33787734031677,False,0.016240782445790816,0.0159902516060135,True
FashionMNIST,42,0.5,Full grid Q,2,0.15,0.25,,False,4,4,0,0,True,True,0.019960618653589366,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s42|e300|es1|b0.5;vae|FashionMNIST|m2|s42|e300|es1|b0.5;vae|FashionMNIST|m4|s42|e300|es1|b0.5;vae|FashionMNIST|m6|s42|e300|es1|b0.5;vae|FashionMNIST|m8|s42|e300|es1|b0.5;vae|FashionMNIST|m10|s42|e300|es1|b0.5;vae|FashionMNIST|m12|s42|e300|es1|b0.5;vae|FashionMNIST|m16|s42|e300|es1|b0.5;vae|FashionMNIST|m20|s42|e300|es1|b0.5;vae|FashionMNIST|m24|s42|e300|es1|b0.5;vae|FashionMNIST|m32|s42|e300|es1|b0.5;vae|FashionMNIST|m48|s42|e300|es1|b0.5,473.00548338890076,0.0,473.00548338890076,473.00548338890076,False,0.018894278078663108,0.01870979859228848,False
FashionMNIST,42,0.5,Ascending Q,2,0.15,0.25,,False,4,4,0,0,True,True,0.019960618653589366,3,64;2;4,vae|FashionMNIST|m64|s42|e300|es1|b0.5;vae|FashionMNIST|m2|s42|e300|es1|b0.5;vae|FashionMNIST|m4|s42|e300|es1|b0.5,103.86961650848389,0.0,103.86961650848389,103.86961650848389,False,0.018894278078663108,0.01870979859228848,False
FashionMNIST,42,0.5,Legacy window,2,0.15,0.25,False,True,10,4,6,3,False,True,0.019960618653589366,4,64;2;4;10,vae|FashionMNIST|m64|s42|e300|es1|b0.5;vae|FashionMNIST|m2|s42|e300|es1|b0.5;vae|FashionMNIST|m4|s42|e300|es1|b0.5;vae|FashionMNIST|m10|s42|e300|es1|b0.5,144.2648582458496,207.12160634994507,351.3864645957947,152.5497224998474,False,0.017486363936443716,0.01733618620788159,False
FashionMNIST,42,0.5,ID local,2,0.15,0.25,False,True,4,4,0,0,True,True,0.019960618653589366,3,64;2;4,vae|FashionMNIST|m64|s42|e300|es1|b0.5;vae|FashionMNIST|m2|s42|e300|es1|b0.5;vae|FashionMNIST|m4|s42|e300|es1|b0.5,103.86961650848389,207.12160634994507,310.99122285842896,112.15448076248168,False,0.018894278078663108,0.01870979859228848,False
FashionMNIST,42,0.5,Midpoint local,2,0.15,0.25,,False,4,4,0,0,True,True,0.019960618653589366,7,64;12;10;8;6;4;2,vae|FashionMNIST|m64|s42|e300|es1|b0.5;vae|FashionMNIST|m12|s42|e300|es1|b0.5;vae|FashionMNIST|m10|s42|e300|es1|b0.5;vae|FashionMNIST|m8|s42|e300|es1|b0.5;vae|FashionMNIST|m6|s42|e300|es1|b0.5;vae|FashionMNIST|m4|s42|e300|es1|b0.5;vae|FashionMNIST|m2|s42|e300|es1|b0.5,265.10887026786804,0.0,265.10887026786804,265.10887026786804,False,0.018894278078663108,0.01870979859228848,False
FashionMNIST,42,0.5,ID certified,2,0.15,0.25,False,True,4,4,0,0,True,True,0.019960618653589366,3,64;2;4,vae|FashionMNIST|m64|s42|e300|es1|b0.5;vae|FashionMNIST|m2|s42|e300|es1|b0.5;vae|FashionMNIST|m4|s42|e300|es1|b0.5,103.86961650848389,207.12160634994507,310.99122285842896,112.15448076248168,False,0.018894278078663108,0.01870979859228848,False
FashionMNIST,123,0.5,Full grid Q,2,0.15,0.25,,False,4,4,0,0,True,True,0.019053214840013155,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s123|e300|es1|b0.5;vae|FashionMNIST|m2|s123|e300|es1|b0.5;vae|FashionMNIST|m4|s123|e300|es1|b0.5;vae|FashionMNIST|m6|s123|e300|es1|b0.5;vae|FashionMNIST|m8|s123|e300|es1|b0.5;vae|FashionMNIST|m10|s123|e300|es1|b0.5;vae|FashionMNIST|m12|s123|e300|es1|b0.5;vae|FashionMNIST|m16|s123|e300|es1|b0.5;vae|FashionMNIST|m20|s123|e300|es1|b0.5;vae|FashionMNIST|m24|s123|e300|es1|b0.5;vae|FashionMNIST|m32|s123|e300|es1|b0.5;vae|FashionMNIST|m48|s123|e300|es1|b0.5,398.4369297027588,0.0,398.4369297027588,398.4369297027588,False,0.01897713112344547,0.018666560166547087,False
FashionMNIST,123,0.5,Ascending Q,2,0.15,0.25,,False,4,4,0,0,True,True,0.019053214840013155,3,64;2;4,vae|FashionMNIST|m64|s123|e300|es1|b0.5;vae|FashionMNIST|m2|s123|e300|es1|b0.5;vae|FashionMNIST|m4|s123|e300|es1|b0.5,98.55628561973572,0.0,98.55628561973572,98.55628561973572,False,0.01897713112344547,0.018666560166547087,False
FashionMNIST,123,0.5,Legacy window,2,0.15,0.25,False,True,10,4,6,3,False,True,0.019053214840013155,4,64;2;4;10,vae|FashionMNIST|m64|s123|e300|es1|b0.5;vae|FashionMNIST|m2|s123|e300|es1|b0.5;vae|FashionMNIST|m4|s123|e300|es1|b0.5;vae|FashionMNIST|m10|s123|e300|es1|b0.5,134.9480016231537,207.12160634994507,342.06960797309875,143.23286587715148,False,0.016269156319754466,0.016161972149699725,False
FashionMNIST,123,0.5,ID local,2,0.15,0.25,False,True,4,4,0,0,True,True,0.019053214840013155,3,64;2;4,vae|FashionMNIST|m64|s123|e300|es1|b0.5;vae|FashionMNIST|m2|s123|e300|es1|b0.5;vae|FashionMNIST|m4|s123|e300|es1|b0.5,98.55628561973572,207.12160634994507,305.6778919696808,106.84114987373351,False,0.01897713112344547,0.018666560166547087,False
FashionMNIST,123,0.5,Midpoint local,2,0.15,0.25,,False,4,4,0,0,True,True,0.019053214840013155,7,64;12;10;8;6;4;2,vae|FashionMNIST|m64|s123|e300|es1|b0.5;vae|FashionMNIST|m12|s123|e300|es1|b0.5;vae|FashionMNIST|m10|s123|e300|es1|b0.5;vae|FashionMNIST|m8|s123|e300|es1|b0.5;vae|FashionMNIST|m6|s123|e300|es1|b0.5;vae|FashionMNIST|m4|s123|e300|es1|b0.5;vae|FashionMNIST|m2|s123|e300|es1|b0.5,233.08798623085022,0.0,233.08798623085022,233.08798623085022,False,0.01897713112344547,0.018666560166547087,False
FashionMNIST,123,0.5,ID certified,2,0.15,0.25,False,True,4,4,0,0,True,True,0.019053214840013155,3,64;2;4,vae|FashionMNIST|m64|s123|e300|es1|b0.5;vae|FashionMNIST|m2|s123|e300|es1|b0.5;vae|FashionMNIST|m4|s123|e300|es1|b0.5,98.55628561973572,207.12160634994507,305.6778919696808,106.84114987373351,False,0.01897713112344547,0.018666560166547087,False
FashionMNIST,777,0.5,Full grid Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.019348245457240516,12,64;2;4;6;8;10;12;16;20;24;32;48,vae|FashionMNIST|m64|s777|e300|es1|b0.5;vae|FashionMNIST|m2|s777|e300|es1|b0.5;vae|FashionMNIST|m4|s777|e300|es1|b0.5;vae|FashionMNIST|m6|s777|e300|es1|b0.5;vae|FashionMNIST|m8|s777|e300|es1|b0.5;vae|FashionMNIST|m10|s777|e300|es1|b0.5;vae|FashionMNIST|m12|s777|e300|es1|b0.5;vae|FashionMNIST|m16|s777|e300|es1|b0.5;vae|FashionMNIST|m20|s777|e300|es1|b0.5;vae|FashionMNIST|m24|s777|e300|es1|b0.5;vae|FashionMNIST|m32|s777|e300|es1|b0.5;vae|FashionMNIST|m48|s777|e300|es1|b0.5,429.6774926185608,0.0,429.6774926185608,429.6774926185608,False,0.019105410517478476,0.018927551477133823,False
FashionMNIST,777,0.5,Ascending Q,2,0.15,0.25,,False,6,6,0,0,True,True,0.019348245457240516,4,64;2;4;6,vae|FashionMNIST|m64|s777|e300|es1|b0.5;vae|FashionMNIST|m2|s777|e300|es1|b0.5;vae|FashionMNIST|m4|s777|e300|es1|b0.5;vae|FashionMNIST|m6|s777|e300|es1|b0.5,140.4898226261139,0.0,140.4898226261139,140.4898226261139,False,0.019105410517478476,0.018927551477133823,False
FashionMNIST,777,0.5,Legacy window,2,0.15,0.25,False,True,10,6,4,2,False,True,0.019348245457240516,4,64;2;4;10,vae|FashionMNIST|m64|s777|e300|es1|b0.5;vae|FashionMNIST|m2|s777|e300|es1|b0.5;vae|FashionMNIST|m4|s777|e300|es1|b0.5;vae|FashionMNIST|m10|s777|e300|es1|b0.5,159.8531711101532,207.12160634994507,366.97477746009827,168.138035364151,False,0.016556389633490112,0.01632601866430166,False
FashionMNIST,777,0.5,ID local,2,0.15,0.25,False,True,6,6,0,0,True,True,0.019348245457240516,4,64;2;4;6,vae|FashionMNIST|m64|s777|e300|es1|b0.5;vae|FashionMNIST|m2|s777|e300|es1|b0.5;vae|FashionMNIST|m4|s777|e300|es1|b0.5;vae|FashionMNIST|m6|s777|e300|es1|b0.5,140.4898226261139,207.12160634994507,347.61142897605896,148.7746868801117,False,0.019105410517478476,0.018927551477133823,False
